"","cal_dt","cluster","sess"
"2302","2016-10-20","7",105370
"2303","2016-10-01","7",105613
"2304","2016-06-13","7",119562
"2305","2016-01-29","7",112909
"2306","2016-03-12","7",117118
"2307","2016-05-06","7",97269
"2308","2016-05-21","7",98641
"2309","2016-09-25","7",119165
"2310","2016-06-05","7",140120
"2311","2016-02-24","7",120813
"2312","2016-08-22","7",108050
"2313","2016-04-15","7",107784
"2314","2016-02-01","7",125974
"2315","2016-02-13","7",126593
"2316","2016-07-27","7",93965
"2317","2016-04-22","7",104076
"2318","2016-01-10","7",161823
"2319","2016-03-01","7",121281
"2320","2016-06-20","7",111398
"2321","2016-05-02","7",110952
"2322","2016-03-31","7",125211
"2323","2016-09-21","7",100378
"2324","2016-02-17","7",117346
"2325","2016-04-07","7",115294
"2326","2016-09-02","7",88712
"2327","2016-04-18","7",117800
"2328","2016-10-05","7",105674
"2329","2016-01-14","7",120271
"2330","2016-02-09","7",128339
"2331","2016-08-26","7",90640
"2332","2016-03-08","7",119992
"2333","2016-05-14","7",101762
"2334","2016-06-28","7",108139
"2335","2016-05-25","7",96577
"2336","2016-07-31","7",115839
"2337","2016-08-07","7",104325
"2338","2016-01-18","7",128786
"2339","2016-01-03","7",154722
"2340","2016-07-12","7",105125
"2341","2016-07-08","7",89861
"2342","2016-02-02","7",118423
"2343","2016-08-15","7",102352
"2344","2016-03-16","7",119691
"2345","2016-05-29","7",140878
"2346","2016-08-03","7",102116
"2347","2016-08-30","7",100217
"2348","2016-09-14","7",96231
"2349","2016-06-09","7",91348
"2350","2016-04-30","7",114727
"2351","2016-04-11","7",115148
"2352","2016-02-28","7",160482
"2353","2016-01-26","7",125348
"2354","2016-04-23","7",125042
"2355","2016-09-29","7",97384
"2356","2016-05-10","7",117212
"2357","2016-10-13","7",98021
"2358","2016-02-25","7",116864
"2359","2016-03-24","7",104108
"2360","2016-09-06","7",99007
"2361","2016-03-18","10",285668
"2362","2016-02-16","10",325041
"2363","2016-07-13","10",282400
"2364","2016-09-11","10",319304
"2365","2016-02-15","10",345026
"2366","2016-08-31","10",268087
"2367","2016-09-30","10",273941
"2368","2016-10-10","10",295564
"2369","2016-07-17","10",315666
"2370","2016-01-23","10",347180
"2371","2016-06-18","10",288107
"2372","2016-05-19","10",294287
"2373","2016-02-22","10",347559
"2374","2016-08-16","10",257620
"2375","2016-03-21","10",338790
"2376","2016-05-15","10",357290
"2377","2016-04-01","10",302159
"2378","2016-06-14","10",304038
"2379","2016-04-16","10",326107
"2380","2016-08-12","10",257282
"2381","2016-04-20","10",297224
"2382","2016-01-08","10",312792
"2383","2016-02-07","10",408944
"2384","2016-03-06","10",435517
"2385","2016-01-04","10",349128
"2386","2016-05-23","10",321862
"2387","2016-09-19","10",301459
"2388","2016-02-26","10",310293
"2389","2016-03-02","10",328659
"2390","2016-10-18","10",275339
"2391","2016-03-29","10",331794
"2392","2016-04-28","10",305230
"2393","2016-01-27","10",326043
"2394","2016-06-03","10",288381
"2395","2016-08-20","10",267508
"2396","2016-09-15","10",258910
"2397","2016-09-23","10",259350
"2398","2016-07-21","10",261377
"2399","2016-06-22","10",276239
"2400","2016-06-07","10",284797
"2401","2016-07-06","10",280951
"2402","2016-02-03","10",306932
"2403","2016-03-25","10",361547
"2404","2016-10-14","10",251743
"2405","2016-05-08","10",334474
"2406","2016-03-10","10",308846
"2407","2016-07-02","10",275309
"2408","2016-01-31","10",430446
"2409","2016-02-11","10",315356
"2410","2016-04-09","10",292671
"2411","2016-06-30","10",279212
"2412","2016-04-05","10",329060
"2413","2016-09-27","10",299092
"2414","2016-07-25","10",270571
"2415","2016-08-01","10",272190
"2416","2016-04-24","10",424046
"2417","2016-08-05","10",242817
"2418","2016-08-28","10",316539
"2419","2016-05-04","10",261085
"2420","2016-05-31","10",300219
"2421","2016-10-07","10",282762
"2422","2016-07-10","10",315615
"2423","2016-07-29","10",248992
"2424","2016-03-14","10",331266
"2425","2016-08-24","10",259134
"2426","2016-04-17","10",411656
"2427","2016-05-27","10",280810
"2428","2016-10-03","10",370756
"2429","2016-05-12","10",290608
"2430","2016-06-26","10",337220
"2431","2016-04-13","10",315657
"2432","2016-09-04","10",355221
"2433","2016-09-08","10",257058
"2434","2016-10-11","10",278619
"2435","2016-08-09","10",268623
"2436","2016-06-11","10",276827
"2437","2016-09-16","10",259208
"2438","2016-08-17","10",251453
"2439","2016-07-18","10",270244
"2440","2016-01-12","10",331845
"2441","2016-07-14","10",268303
"2442","2016-09-20","10",286584
"2443","2016-01-16","10",355345
"2444","2016-05-16","10",385322
"2445","2016-06-19","10",375983
"2446","2016-09-12","10",279538
"2447","2016-01-20","10",325758
"2448","2016-09-01","10",255264
"2449","2016-06-15","10",300021
"2450","2016-08-13","10",223122
"2451","2016-10-15","10",259705
"2452","2016-05-20","10",276282
"2453","2016-10-19","10",278128
"2454","2016-04-02","10",287179
"2455","2016-03-22","10",313740
"2456","2016-02-19","10",312553
"2457","2016-07-22","10",239157
"2458","2016-04-21","10",283849
"2459","2016-01-01","10",266274
"2460","2016-05-01","10",367180
"2461","2016-09-05","10",290809
"2462","2016-04-06","10",309266
"2463","2016-04-10","10",378982
"2464","2016-03-03","10",320423
"2465","2016-02-23","10",335955
"2466","2016-01-09","10",337281
"2467","2016-01-05","10",338427
"2468","2016-10-04","10",295930
"2469","2016-03-26","10",280447
"2470","2016-08-21","10",338554
"2471","2016-02-04","10",314360
"2472","2016-08-25","10",251742
"2473","2016-08-02","10",289917
"2474","2016-03-07","10",343400
"2475","2016-02-27","10",327557
"2476","2016-09-24","10",255138
"2477","2016-06-23","10",257515
"2478","2016-01-24","10",432750
"2479","2016-07-30","10",237423
"2480","2016-05-28","10",273666
"2481","2016-10-08","10",297060
"2482","2016-06-04","10",283344
"2483","2016-03-30","10",334251
"2484","2016-04-25","10",340923
"2485","2016-05-24","10",311022
"2486","2016-06-08","10",294277
"2487","2016-08-06","10",235936
"2488","2016-02-12","10",304944
"2489","2016-01-13","10",328901
"2490","2016-05-09","10",300948
"2491","2016-01-28","10",314960
"2492","2016-03-11","10",302558
"2493","2016-02-08","10",352190
"2494","2016-05-05","10",290186
"2495","2016-07-26","10",262671
"2496","2016-08-29","10",285328
"2497","2016-06-27","10",299341
"2498","2016-04-18","10",319952
"2499","2016-07-11","10",290852
"2500","2016-01-21","10",316394
"2501","2016-06-12","10",385708
"2502","2016-07-07","10",254057
"2503","2016-01-29","10",307087
"2504","2016-04-14","10",292711
"2505","2016-08-10","10",268348
"2506","2016-07-03","10",356152
"2507","2016-04-26","10",326819
"2508","2016-09-28","10",288986
"2509","2016-02-20","10",352091
"2510","2016-05-17","10",306808
"2511","2016-04-29","10",293186
"2512","2016-01-02","10",335112
"2513","2016-04-22","10",285480
"2514","2016-02-05","10",305704
"2515","2016-09-17","10",277668
"2516","2016-10-16","10",323241
"2517","2016-09-09","10",247780
"2518","2016-03-23","10",305995
"2519","2016-04-07","10",305185
"2520","2016-06-01","10",309197
"2521","2016-02-01","10",339729
"2522","2016-09-13","10",268030
"2523","2016-08-18","10",249433
"2524","2016-03-19","10",323840
"2525","2016-05-21","10",272252
"2526","2016-06-20","10",299370
"2527","2016-05-13","10",280694
"2528","2016-10-20","10",270197
"2529","2016-05-06","10",268690
"2530","2016-07-15","10",247185
"2531","2016-05-25","10",267971
"2532","2016-01-17","10",438280
"2533","2016-05-29","10",374491
"2534","2016-07-23","10",249751
"2535","2016-05-02","10",303596
"2536","2016-03-27","10",346784
"2537","2016-08-14","10",289138
"2538","2016-09-06","10",271088
"2539","2016-02-09","10",343425
"2540","2016-02-24","10",330759
"2541","2016-01-06","10",340504
"2542","2016-03-15","10",325321
"2543","2016-01-10","10",424945
"2544","2016-03-31","10",332608
"2545","2016-10-05","10",295618
"2546","2016-07-27","10",255724
"2547","2016-03-08","10",322125
"2548","2016-04-30","10",292408
"2549","2016-08-22","10",292553
"2550","2016-06-09","10",255483
"2551","2016-04-11","10",311103
"2552","2016-07-19","10",257206
"2553","2016-10-01","10",287260
"2554","2016-07-31","10",313943
"2555","2016-02-13","10",339686
"2556","2016-07-08","10",253872
"2557","2016-06-17","10",278220
"2558","2016-03-04","10",313603
"2559","2016-06-05","10",360261
"2560","2016-04-03","10",367562
"2561","2016-05-10","10",300624
"2562","2016-08-03","10",280601
"2563","2016-10-12","10",274494
"2564","2016-03-12","10",328759
"2565","2016-06-16","10",280945
"2566","2016-01-25","10",344090
"2567","2016-08-11","10",258661
"2568","2016-06-24","10",250943
"2569","2016-09-21","10",273762
"2570","2016-09-29","10",265128
"2571","2016-08-30","10",271674
"2572","2016-06-28","10",286054
"2573","2016-07-04","10",295675
"2574","2016-02-28","10",434553
"2575","2016-09-02","10",241919
"2576","2016-07-12","10",283263
"2577","2016-01-14","10",316544
"2578","2016-09-10","10",245083
"2579","2016-10-09","10",378258
"2580","2016-05-14","10",281760
"2581","2016-08-07","10",284790
"2582","2016-08-19","10",249729
"2583","2016-09-25","10",328072
"2584","2016-08-26","10",244619
"2585","2016-06-13","10",321033
"2586","2016-05-18","10",297596
"2587","2016-03-16","10",322210
"2588","2016-07-01","10",260060
"2589","2016-02-17","10",322475
"2590","2016-08-15","10",270246
"2591","2016-09-18","10",356879
"2592","2016-02-06","10",315847
"2593","2016-01-18","10",346340
"2594","2016-09-14","10",264265
"2595","2016-09-22","10",266553
"2596","2016-10-17","10",279258
"2597","2016-10-13","10",263967
"2598","2016-07-16","10",241163
"2599","2016-06-21","10",283456
"2600","2016-04-08","10",287361
"2601","2016-01-22","10",311669
"2602","2016-01-07","10",329490
"2603","2016-02-02","10",321723
"2604","2016-04-04","10",328659
"2605","2016-03-05","10",342148
"2606","2016-04-15","10",294388
"2607","2016-02-21","10",441260
"2608","2016-10-06","10",292477
"2609","2016-05-30","10",323683
"2610","2016-03-20","10",413905
"2611","2016-05-07","10",257640
"2612","2016-04-19","10",312842
"2613","2016-10-21","10",34903
"2614","2016-01-03","10",397003
"2615","2016-02-29","10",343998
"2616","2016-08-08","10",267588
"2617","2016-07-20","10",250484
"2618","2016-06-06","10",300603
"2619","2016-05-26","10",293697
"2620","2016-03-28","10",385330
"2621","2016-08-23","10",267020
"2622","2016-03-24","10",277737
"2623","2016-01-30","10",343941
"2624","2016-03-01","10",324111
"2625","2016-08-04","10",269128
"2626","2016-03-09","10",318282
"2627","2016-01-26","10",332443
"2628","2016-08-27","10",240515
"2629","2016-09-03","10",242245
"2630","2016-10-02","10",328295
"2631","2016-03-17","10",294485
"2632","2016-02-25","10",319297
"2633","2016-07-24","10",313551
"2634","2016-05-22","10",348811
"2635","2016-05-03","10",314096
"2636","2016-06-02","10",294243
"2637","2016-01-11","10",349342
"2638","2016-01-19","10",332139
"2639","2016-07-05","10",288136
"2640","2016-09-07","10",263400
"2641","2016-07-28","10",258116
"2642","2016-04-23","10",335478
"2643","2016-02-10","10",328315
"2644","2016-09-26","10",299555
"2645","2016-05-11","10",289301
"2646","2016-04-12","10",309814
"2647","2016-01-15","10",325774
"2648","2016-02-14","10",422780
"2649","2016-06-25","10",285472
"2650","2016-03-13","10",422409
"2651","2016-04-27","10",327824
"2652","2016-06-10","10",262045
"2653","2016-07-09","10",248748
"2654","2016-02-18","10",312391
"2655","2016-06-29","10",280059
"2656","2016-10-14","15",258963
"2657","2016-09-15","15",266107
"2658","2016-05-19","15",294822
"2659","2016-06-14","15",308421
"2660","2016-03-17","15",311154
"2661","2016-01-23","15",361356
"2662","2016-04-20","15",319483
"2663","2016-07-13","15",284900
"2664","2016-02-22","15",371991
"2665","2016-03-21","15",363874
"2666","2016-03-02","15",346524
"2667","2016-02-03","15",323388
"2668","2016-02-18","15",329444
"2669","2016-01-19","15",349537
"2670","2016-05-15","15",369550
"2671","2016-04-16","15",336996
"2672","2016-01-04","15",376560
"2673","2016-04-01","15",320629
"2674","2016-09-19","15",314817
"2675","2016-10-18","15",284011
"2676","2016-05-08","15",345144
"2677","2016-01-31","15",454816
"2678","2016-01-12","15",351360
"2679","2016-01-27","15",344250
"2680","2016-07-17","15",352772
"2681","2016-07-21","15",272800
"2682","2016-08-16","15",288554
"2683","2016-04-09","15",297611
"2684","2016-06-22","15",274958
"2685","2016-02-26","15",327598
"2686","2016-05-23","15",333048
"2687","2016-03-25","15",363684
"2688","2016-06-18","15",271252
"2689","2016-04-24","15",459296
"2690","2016-07-02","15",273609
"2691","2016-08-20","15",258706
"2692","2016-08-01","15",296979
"2693","2016-03-10","15",331047
"2694","2016-05-12","15",286201
"2695","2016-06-03","15",283273
"2696","2016-02-11","15",334817
"2697","2016-05-04","15",287258
"2698","2016-01-08","15",335102
"2699","2016-02-07","15",434538
"2700","2016-06-30","15",266846
"2701","2016-09-23","15",264480
"2702","2016-01-20","15",345444
"2703","2016-05-31","15",312899
"2704","2016-04-05","15",316666
"2705","2016-06-11","15",266204
"2706","2016-09-08","15",267223
"2707","2016-04-13","15",315306
"2708","2016-04-28","15",320799
"2709","2016-03-14","15",349224
"2710","2016-08-24","15",275905
"2711","2016-07-06","15",285701
"2712","2016-03-29","15",355329
"2713","2016-05-27","15",284508
"2714","2016-03-06","15",474440
"2715","2016-08-05","15",273621
"2716","2016-07-25","15",282870
"2717","2016-07-10","15",306599
"2718","2016-10-03","15",377679
"2719","2016-06-07","15",288462
"2720","2016-09-04","15",374327
"2721","2016-02-15","15",362349
"2722","2016-08-13","15",237824
"2723","2016-06-26","15",327760
"2724","2016-08-09","15",297021
"2725","2016-03-22","15",336417
"2726","2016-07-14","15",279392
"2727","2016-05-16","15",408433
"2728","2016-08-28","15",327497
"2729","2016-10-11","15",290665
"2730","2016-10-07","15",288834
"2731","2016-04-02","15",295378
"2732","2016-06-15","15",304582
"2733","2016-01-16","15",370640
"2734","2016-07-29","15",259963
"2735","2016-06-19","15",368631
"2736","2016-04-17","15",453349
"2737","2016-05-20","15",276665
"2738","2016-09-12","15",292754
"2739","2016-03-18","15",309083
"2740","2016-02-19","15",323314
"2741","2016-05-01","15",386191
"2742","2016-09-20","15",295488
"2743","2016-04-21","15",296608
"2744","2016-09-27","15",305421
"2745","2016-03-03","15",334651
"2746","2016-07-22","15",234070
"2747","2016-06-08","15",292869
"2748","2016-10-15","15",265836
"2749","2016-08-21","15",350705
"2750","2016-04-25","15",354268
"2751","2016-08-02","15",307358
"2752","2016-07-26","15",279584
"2753","2016-01-09","15",359075
"2754","2016-10-19","15",290191
"2755","2016-07-03","15",340980
"2756","2016-07-18","15",282912
"2757","2016-01-24","15",461869
"2758","2016-02-23","15",351905
"2759","2016-09-01","15",270842
"2760","2016-06-23","15",256920
"2761","2016-05-24","15",326007
"2762","2016-06-04","15",257940
"2763","2016-07-11","15",281362
"2764","2016-01-01","15",282702
"2765","2016-08-25","15",261714
"2766","2016-09-16","15",264439
"2767","2016-09-09","15",253130
"2768","2016-03-11","15",327476
"2769","2016-08-17","15",282961
"2770","2016-10-08","15",314439
"2771","2016-06-27","15",290108
"2772","2016-01-28","15",331970
"2773","2016-04-29","15",292372
"2774","2016-03-26","15",292556
"2775","2016-05-28","15",261494
"2776","2016-06-12","15",379660
"2777","2016-01-13","15",348875
"2778","2016-09-13","15",276431
"2779","2016-05-05","15",244488
"2780","2016-02-27","15",346570
"2781","2016-02-04","15",334338
"2782","2016-02-12","15",320142
"2783","2016-09-24","15",257096
"2784","2016-08-10","15",308014
"2785","2016-01-05","15",354628
"2786","2016-09-28","15",296735
"2787","2016-10-04","15",300487
"2788","2016-05-09","15",306268
"2789","2016-02-16","15",344948
"2790","2016-03-07","15",358685
"2791","2016-09-05","15",315864
"2792","2016-03-15","15",350153
"2793","2016-02-20","15",366888
"2794","2016-04-10","15",423530
"2795","2016-07-30","15",248017
"2796","2016-08-06","15",252089
"2797","2016-05-21","15",262601
"2798","2016-07-07","15",250232
"2799","2016-04-14","15",324009
"2800","2016-04-06","15",321623
"2801","2016-02-08","15",363442
"2802","2016-04-18","15",336462
"2803","2016-03-23","15",323010
"2804","2016-10-16","15",338050
"2805","2016-05-13","15",274644
"2806","2016-08-29","15",299813
"2807","2016-01-21","15",334202
"2808","2016-10-12","15",287708
"2809","2016-04-22","15",290078
"2810","2016-01-17","15",465476
